"CollectionUtils.java:89"$0$0$0$1$31$"	@SuppressWarnings(""unchecked"")"
"CollectionUtils.java:90"$0$0$0$10$100$"	public static <E> void mergeArrayIntoCollection(@Nullable Object array, Collection<E> collection) {"
"CollectionUtils.java:91"$0$0$0$4$50$"		Object[] arr = ObjectUtils.toObjectArray(array);"
"CollectionUtils.java:92"$0$0$0$6$27$"		for (Object elem : arr) {"
"CollectionUtils.java:93"$0$0$0$2$28$"			collection.add((E) elem);"
"CollectionUtils.java:94"$0$0$0$1$3$"		}"
"CollectionUtils.java:95"$0$0$0$1$2$"	}"
"CollectionUtils.java:96"$0$0$0$0$0$""
"CollectionUtils.java:97"$0$0$0$1$4$"	/**"
"CollectionUtils.java:98"$0$0$0$10$59$"	 * Merge the given Properties instance into the given Map,"
"CollectionUtils.java:99"$0$0$0$7$50$"	 * copying all properties (key-value pairs) over."
"CollectionUtils.java:100"$0$0$0$7$60$"	 * <p>Uses {@code Properties.propertyNames()} to even catch"
"CollectionUtils.java:101"$0$0$0$9$68$"	 * default properties linked into the original Properties instance."
"CollectionUtils.java:102"$0$0$0$12$71$"	 * @param props the Properties instance to merge (may be {@code null})"
"CollectionUtils.java:103"$1$0$0$11$58$"	 * @param map the target Map to merge the properties into"
"CollectionUtils.java:104"$0$0$0$1$4$"	 */"
"CollectionUtils.java:105"$0$0$0$1$31$"	@SuppressWarnings(""unchecked"")"
"CollectionUtils.java:106"$0$0$0$12$94$"	public static <K, V> void mergePropertiesIntoMap(@Nullable Properties props, Map<K, V> map) {"
"CollectionUtils.java:107"$0$0$0$5$22$"		if (props != null) {"
"CollectionUtils.java:108"$0$0$0$7$75$"			for (Enumeration<?> en = props.propertyNames(); en.hasMoreElements();) {"
"CollectionUtils.java:109"$0$0$0$5$43$"				String key = (String) en.nextElement();"
"CollectionUtils.java:110"$1$0$0$4$34$"				Object value = props.get(key);"
"CollectionUtils.java:111"$0$0$0$5$24$"				if (value == null) {"
"CollectionUtils.java:112"$0$0$1$9$73$"					// Allow for defaults fallback or potentially overridden accessor..."
"CollectionUtils.java:113"$1$0$0$3$36$"					value = props.getProperty(key);"
"CollectionUtils.java:114"$0$0$0$1$5$"				}"
"CollectionUtils.java:115"$0$0$0$4$32$"				map.put((K) key, (V) value);"
"CollectionUtils.java:116"$0$0$0$1$4$"			}"
"CollectionUtils.java:117"$0$0$0$1$3$"		}"
"CollectionUtils.java:118"$0$0$0$1$2$"	}"
"CollectionUtils.java:119"$0$0$0$0$0$""
"CollectionUtils.java:120"$0$0$0$0$0$""
"CollectionUtils.java:121"$0$0$0$1$4$"	/**"
"CollectionUtils.java:122"$0$0$0$10$64$"	 * Check whether the given Iterator contains the given element."
"CollectionUtils.java:123"$0$0$0$7$41$"	 * @param iterator the Iterator to check"
"CollectionUtils.java:124"$0$0$0$8$42$"	 * @param element the element to look for"
"CollectionUtils.java:125"$0$0$0$9$58$"	 * @return {@code true} if found, {@code false} otherwise"
"CollectionUtils.java:126"$0$0$0$1$4$"	 */"
"CollectionUtils.java:127"$0$0$0$9$81$"	public static boolean contains(@Nullable Iterator<?> iterator, Object element) {"
"CollectionUtils.java:128"$0$0$0$5$25$"		if (iterator != null) {"
"CollectionUtils.java:129"$0$0$0$3$31$"			while (iterator.hasNext()) {"
"CollectionUtils.java:130"$0$0$0$4$39$"				Object candidate = iterator.next();"
"CollectionUtils.java:131"$0$0$0$4$57$"				if (ObjectUtils.nullSafeEquals(candidate, element)) {"
"CollectionUtils.java:132"$0$0$0$2$17$"					return true;"
"CollectionUtils.java:133"$0$0$0$1$5$"				}"
"CollectionUtils.java:134"$0$0$0$1$4$"			}"
"CollectionUtils.java:135"$0$0$0$1$3$"		}"
"CollectionUtils.java:136"$0$0$0$2$15$"		return false;"
"CollectionUtils.java:137"$0$0$0$1$2$"	}"
"CollectionUtils.java:138"$0$0$0$0$0$""
"CollectionUtils.java:139"$0$0$0$1$4$"	/**"
"CollectionUtils.java:140"$0$0$0$10$67$"	 * Check whether the given Enumeration contains the given element."
"CollectionUtils.java:141"$0$0$0$7$47$"	 * @param enumeration the Enumeration to check"
"CollectionUtils.java:142"$0$0$0$8$42$"	 * @param element the element to look for"
"CollectionUtils.java:143"$0$0$0$9$58$"	 * @return {@code true} if found, {@code false} otherwise"
"CollectionUtils.java:144"$0$0$0$1$4$"	 */"
"CollectionUtils.java:145"$0$0$0$9$87$"	public static boolean contains(@Nullable Enumeration<?> enumeration, Object element) {"
"CollectionUtils.java:146"$0$0$0$5$28$"		if (enumeration != null) {"
"CollectionUtils.java:147"$0$0$0$3$42$"			while (enumeration.hasMoreElements()) {"
"CollectionUtils.java:148"$0$0$0$4$49$"				Object candidate = enumeration.nextElement();"
"CollectionUtils.java:149"$0$0$0$4$57$"				if (ObjectUtils.nullSafeEquals(candidate, element)) {"
"CollectionUtils.java:150"$0$0$0$2$17$"					return true;"
"CollectionUtils.java:151"$0$0$0$1$5$"				}"
"CollectionUtils.java:152"$0$0$0$1$4$"			}"
"CollectionUtils.java:153"$0$0$0$1$3$"		}"
"CollectionUtils.java:154"$0$0$0$2$15$"		return false;"
"CollectionUtils.java:155"$0$0$0$1$2$"	}"
"CollectionUtils.java:156"$0$0$0$0$0$""
"CollectionUtils.java:157"$0$0$0$1$4$"	/**"
"CollectionUtils.java:158"$0$0$0$11$75$"	 * Check whether the given Collection contains the given element instance."
"CollectionUtils.java:159"$0$0$0$11$71$"	 * <p>Enforces the given instance to be present, rather than returning"
"CollectionUtils.java:160"$0$0$0$9$46$"	 * {@code true} for an equal element as well."
"CollectionUtils.java:161"$0$0$0$7$45$"	 * @param collection the Collection to check"
"CollectionUtils.java:162"$0$0$0$8$42$"	 * @param element the element to look for"
"CollectionUtils.java:163"$0$0$0$9$58$"	 * @return {@code true} if found, {@code false} otherwise"
"CollectionUtils.java:164"$0$0$0$1$4$"	 */"
"CollectionUtils.java:165"$0$0$0$9$93$"	public static boolean containsInstance(@Nullable Collection<?> collection, Object element) {"
"CollectionUtils.java:166"$0$0$0$5$27$"		if (collection != null) {"
"CollectionUtils.java:167"$0$0$0$6$40$"			for (Object candidate : collection) {"
"CollectionUtils.java:168"$0$0$0$5$31$"				if (candidate == element) {"
"CollectionUtils.java:169"$0$0$0$2$17$"					return true;"
"CollectionUtils.java:170"$0$0$0$1$5$"				}"
"CollectionUtils.java:171"$0$0$0$1$4$"			}"
"CollectionUtils.java:172"$0$0$0$1$3$"		}"
"CollectionUtils.java:173"$0$0$0$2$15$"		return false;"
"CollectionUtils.java:174"$0$0$0$1$2$"	}"
"CollectionUtils.java:175"$0$0$0$0$0$""
"CollectionUtils.java:176"$0$0$0$1$4$"	/**"
"CollectionUtils.java:177"$0$0$0$11$65$"	 * Return {@code true} if any element in '{@code candidates}' is"
"CollectionUtils.java:178"$0$0$0$9$67$"	 * contained in '{@code source}'; otherwise returns {@code false}."
"CollectionUtils.java:179"$0$0$0$6$39$"	 * @param source the source Collection"
"CollectionUtils.java:180"$0$0$0$8$50$"	 * @param candidates the candidates to search for"
"CollectionUtils.java:181"$0$0$0$10$56$"	 * @return whether any of the candidates has been found"
"CollectionUtils.java:182"$0$0$0$1$4$"	 */"
"CollectionUtils.java:183"$0$0$0$8$84$"	public static boolean containsAny(Collection<?> source, Collection<?> candidates) {"
"CollectionUtils.java:184"$0$0$0$5$52$"		return findFirstMatch(source, candidates) != null;"
"CollectionUtils.java:185"$0$0$0$1$2$"	}"
"CollectionUtils.java:186"$0$0$0$0$0$""
"CollectionUtils.java:187"$0$0$0$1$4$"	/**"
"CollectionUtils.java:188"$0$0$0$12$73$"	 * Return the first element in '{@code candidates}' that is contained in"
"CollectionUtils.java:189"$0$0$0$12$73$"	 * '{@code source}'. If no element in '{@code candidates}' is present in"
"CollectionUtils.java:190"$0$0$0$9$61$"	 * '{@code source}' returns {@code null}. Iteration order is"
"CollectionUtils.java:191"$0$0$0$5$47$"	 * {@link Collection} implementation specific."
"CollectionUtils.java:192"$0$0$0$6$39$"	 * @param source the source Collection"
"CollectionUtils.java:193"$0$0$0$8$50$"	 * @param candidates the candidates to search for"
"CollectionUtils.java:194"$0$0$0$12$66$"	 * @return the first present object, or {@code null} if not found"
"CollectionUtils.java:195"$0$0$0$1$4$"	 */"
"CollectionUtils.java:196"$0$0$0$1$31$"	@SuppressWarnings(""unchecked"")"
"CollectionUtils.java:197"$0$0$0$1$10$"	@Nullable"
"CollectionUtils.java:198"$0$0$0$9$85$"	public static <E> E findFirstMatch(Collection<?> source, Collection<E> candidates) {"
"CollectionUtils.java:199"$0$0$0$5$47$"		if (isEmpty(source) || isEmpty(candidates)) {"
"CollectionUtils.java:200"$0$0$0$2$15$"			return null;"
"CollectionUtils.java:201"$0$0$0$1$3$"		}"
"CollectionUtils.java:202"$0$0$0$6$39$"		for (Object candidate : candidates) {"
"CollectionUtils.java:203"$0$0$0$3$36$"			if (source.contains(candidate)) {"
"CollectionUtils.java:204"$0$0$0$3$25$"				return (E) candidate;"
"CollectionUtils.java:205"$0$0$0$1$4$"			}"
"CollectionUtils.java:206"$0$0$0$1$3$"		}"
"CollectionUtils.java:207"$0$0$0$2$14$"		return null;"
"CollectionUtils.java:208"$0$0$0$1$2$"	}"
"CollectionUtils.java:209"$0$0$0$0$0$""
"CollectionUtils.java:210"$0$0$0$1$4$"	/**"
"CollectionUtils.java:211"$0$0$0$13$66$"	 * Find a single value of the given type in the given Collection."
"CollectionUtils.java:212"$0$0$0$7$46$"	 * @param collection the Collection to search"
"CollectionUtils.java:213"$0$0$0$8$36$"	 * @param type the type to look for"
"CollectionUtils.java:214"$0$0$0$15$70$"	 * @return a value of the given type found if there is a clear match,"
"CollectionUtils.java:215"$0$0$0$13$61$"	 * or {@code null} if none or more than one such value found"
"CollectionUtils.java:216"$0$0$0$1$4$"	 */"
"CollectionUtils.java:217"$0$0$0$1$31$"	@SuppressWarnings(""unchecked"")"
"CollectionUtils.java:218"$0$0$0$1$10$"	@Nullable"
"CollectionUtils.java:219"$0$0$0$10$89$"	public static <T> T findValueOfType(Collection<?> collection, @Nullable Class<T> type) {"
"CollectionUtils.java:220"$0$0$0$3$28$"		if (isEmpty(collection)) {"
"CollectionUtils.java:221"$0$0$0$2$15$"			return null;"
"CollectionUtils.java:222"$0$0$0$1$3$"		}"
"CollectionUtils.java:223"$0$0$0$4$17$"		T value = null;"
"CollectionUtils.java:224"$0$0$0$6$37$"		for (Object element : collection) {"
"CollectionUtils.java:225"$0$0$0$7$50$"			if (type == null || type.isInstance(element)) {"
"CollectionUtils.java:226"$0$0$0$5$24$"				if (value != null) {"
"CollectionUtils.java:227"$0$0$1$10$59$"					// More than one value found... no clear single value."
"CollectionUtils.java:228"$0$0$0$2$17$"					return null;"
"CollectionUtils.java:229"$0$0$0$1$5$"				}"
"CollectionUtils.java:230"$0$0$0$4$24$"				value = (T) element;"
"CollectionUtils.java:231"$0$0$0$1$4$"			}"
"CollectionUtils.java:232"$0$0$0$1$3$"		}"
"CollectionUtils.java:233"$0$0$0$2$15$"		return value;"
"CollectionUtils.java:234"$0$0$0$1$2$"	}"
"CollectionUtils.java:235"$0$0$0$0$0$""
"CollectionUtils.java:236"$0$0$0$1$4$"	/**"
"CollectionUtils.java:237"$0$0$0$15$74$"	 * Find a single value of one of the given types in the given Collection:"
"CollectionUtils.java:238"$0$0$0$12$64$"	 * searching the Collection for a value of the first type, then"
"CollectionUtils.java:239"$0$0$0$10$50$"	 * searching for a value of the second type, etc."
"CollectionUtils.java:240"$0$0$0$7$46$"	 * @param collection the collection to search"
"CollectionUtils.java:241"$0$0$0$11$60$"	 * @param types the types to look for, in prioritized order"
"CollectionUtils.java:242"$0$0$0$17$78$"	 * @return a value of one of the given types found if there is a clear match,"
"CollectionUtils.java:243"$0$0$0$13$61$"	 * or {@code null} if none or more than one such value found"
"CollectionUtils.java:244"$0$0$0$1$4$"	 */"
"CollectionUtils.java:245"$0$0$0$1$10$"	@Nullable"
"CollectionUtils.java:246"$0$0$0$8$83$"	public static Object findValueOfType(Collection<?> collection, Class<?>[] types) {"
"CollectionUtils.java:247"$0$0$0$5$58$"		if (isEmpty(collection) || ObjectUtils.isEmpty(types)) {"
"CollectionUtils.java:248"$0$0$0$2$15$"			return null;"
"CollectionUtils.java:249"$0$0$0$1$3$"		}"
"CollectionUtils.java:250"$0$0$0$6$31$"		for (Class<?> type : types) {"
"CollectionUtils.java:251"$0$0$0$5$52$"			Object value = findValueOfType(collection, type);"
"CollectionUtils.java:252"$0$0$0$5$23$"			if (value != null) {"
"CollectionUtils.java:253"$0$0$0$2$17$"				return value;"
"CollectionUtils.java:254"$0$0$0$1$4$"			}"
"CollectionUtils.java:255"$0$0$0$1$3$"		}"
"CollectionUtils.java:256"$0$0$0$2$14$"		return null;"
"CollectionUtils.java:257"$0$0$0$1$2$"	}"
"CollectionUtils.java:258"$0$0$0$0$0$""
"CollectionUtils.java:259"$0$0$0$1$4$"	/**"
"CollectionUtils.java:260"$0$0$0$12$80$"	 * Determine whether the given Collection only contains a single unique object."
"CollectionUtils.java:261"$0$0$0$7$45$"	 * @param collection the Collection to check"
"CollectionUtils.java:262"$0$0$0$12$73$"	 * @return {@code true} if the collection contains a single reference or"
"CollectionUtils.java:263"$0$0$0$10$69$"	 * multiple references to the same instance, {@code false} otherwise"
"CollectionUtils.java:264"$0$0$0$1$4$"	 */"
"CollectionUtils.java:265"$0$0$0$6$66$"	public static boolean hasUniqueObject(Collection<?> collection) {"
"CollectionUtils.java:266"$0$0$0$3$28$"		if (isEmpty(collection)) {"
"CollectionUtils.java:267"$0$0$0$2$16$"			return false;"
"CollectionUtils.java:268"$0$0$0$1$3$"		}"
"CollectionUtils.java:269"$0$0$0$4$31$"		boolean hasCandidate = false;"
"CollectionUtils.java:270"$0$0$0$4$26$"		Object candidate = null;"
"CollectionUtils.java:271"$0$0$0$6$34$"		for (Object elem : collection) {"
"CollectionUtils.java:272"$0$0$0$3$23$"			if (!hasCandidate) {"
"CollectionUtils.java:273"$0$0$0$3$24$"				hasCandidate = true;"
"CollectionUtils.java:274"$0$0$0$3$21$"				candidate = elem;"
"CollectionUtils.java:275"$0$0$0$1$4$"			}"
"CollectionUtils.java:276"$0$0$0$6$32$"			else if (candidate != elem) {"
"CollectionUtils.java:277"$0$0$0$2$17$"				return false;"
"CollectionUtils.java:278"$0$0$0$1$4$"			}"
"CollectionUtils.java:279"$0$0$0$1$3$"		}"
"CollectionUtils.java:280"$0$0$0$2$14$"		return true;"
"CollectionUtils.java:281"$0$0$0$1$2$"	}"
"CollectionUtils.java:282"$0$0$0$0$0$""
"CollectionUtils.java:283"$0$0$0$1$4$"	/**"
"CollectionUtils.java:284"$0$0$0$12$65$"	 * Find the common element type of the given Collection, if any."
"CollectionUtils.java:285"$0$0$0$7$45$"	 * @param collection the Collection to check"
"CollectionUtils.java:286"$0$0$0$12$64$"	 * @return the common element type, or {@code null} if no clear"
"CollectionUtils.java:287"$0$0$0$11$60$"	 * common type has been found (or the collection was empty)"
"CollectionUtils.java:288"$0$0$0$1$4$"	 */"
"CollectionUtils.java:289"$0$0$0$1$10$"	@Nullable"
"CollectionUtils.java:290"$0$0$0$6$73$"	public static Class<?> findCommonElementType(Collection<?> collection) {"
"CollectionUtils.java:291"$0$0$0$3$28$"		if (isEmpty(collection)) {"
"CollectionUtils.java:292"$0$0$0$2$15$"			return null;"
"CollectionUtils.java:293"$0$0$0$1$3$"		}"
"CollectionUtils.java:294"$0$0$0$4$28$"		Class<?> candidate = null;"
"CollectionUtils.java:295"$0$0$0$6$33$"		for (Object val : collection) {"
"CollectionUtils.java:296"$0$0$0$5$21$"			if (val != null) {"
"CollectionUtils.java:297"$0$0$0$5$28$"				if (candidate == null) {"
"CollectionUtils.java:298"$1$0$0$3$32$"					candidate = val.getClass();"
"CollectionUtils.java:299"$0$0$0$1$5$"				}"
"CollectionUtils.java:300"$1$0$0$6$43$"				else if (candidate != val.getClass()) {"
"CollectionUtils.java:301"$0$0$0$2$17$"					return null;"
"CollectionUtils.java:302"$0$0$0$1$5$"				}"
"CollectionUtils.java:303"$0$0$0$1$4$"			}"
"CollectionUtils.java:304"$0$0$0$1$3$"		}"
"CollectionUtils.java:305"$0$0$0$2$19$"		return candidate;"
"CollectionUtils.java:306"$0$0$0$1$2$"	}"
"CollectionUtils.java:307"$0$0$0$0$0$""
"CollectionUtils.java:308"$0$0$0$1$4$"	/**"
"CollectionUtils.java:309"$0$0$0$12$80$"	 * Retrieve the first element of the given Set, using {@link SortedSet#first()}"
"CollectionUtils.java:310"$0$0$0$6$36$"	 * or otherwise using the iterator."
"CollectionUtils.java:311"$0$0$0$13$62$"	 * @param set the Set to check (may be {@code null} or empty)"
"CollectionUtils.java:312"$0$0$0$10$54$"	 * @return the first element, or {@code null} if none"
"CollectionUtils.java:313"$0$0$0$3$16$"	 * @since 5.2.3"
"CollectionUtils.java:314"$0$0$0$3$18$"	 * @see SortedSet"
"CollectionUtils.java:315"$0$0$0$3$31$"	 * @see LinkedHashMap#keySet()"
"CollectionUtils.java:316"$0$0$0$3$32$"	 * @see java.util.LinkedHashSet"
"CollectionUtils.java:317"$0$0$0$1$4$"	 */"
"CollectionUtils.java:318"$0$0$0$1$10$"	@Nullable"
"CollectionUtils.java:319"$0$0$0$8$57$"	public static <T> T firstElement(@Nullable Set<T> set) {"
"CollectionUtils.java:320"$0$0$0$3$21$"		if (isEmpty(set)) {"
"CollectionUtils.java:321"$0$0$0$2$15$"			return null;"
"CollectionUtils.java:322"$0$0$0$1$3$"		}"
"CollectionUtils.java:323"$0$0$0$5$33$"		if (set instanceof SortedSet) {"
"CollectionUtils.java:324"$0$0$0$3$39$"			return ((SortedSet<T>) set).first();"
"CollectionUtils.java:325"$0$0$0$1$3$"		}"
"CollectionUtils.java:326"$0$0$0$0$0$""
"CollectionUtils.java:327"$0$0$0$4$34$"		Iterator<T> it = set.iterator();"
"CollectionUtils.java:328"$0$0$0$4$17$"		T first = null;"
"CollectionUtils.java:329"$0$0$0$3$21$"		if (it.hasNext()) {"
"CollectionUtils.java:330"$0$0$0$3$21$"			first = it.next();"
"CollectionUtils.java:331"$0$0$0$1$3$"		}"
"CollectionUtils.java:332"$0$0$0$2$15$"		return first;"
"CollectionUtils.java:333"$0$0$0$1$2$"	}"
"CollectionUtils.java:334"$0$0$0$0$0$""
"CollectionUtils.java:335"$0$0$0$1$4$"	/**"
"CollectionUtils.java:336"$0$0$0$13$75$"	 * Retrieve the first element of the given List, accessing the zero index."
"CollectionUtils.java:337"$0$0$0$13$64$"	 * @param list the List to check (may be {@code null} or empty)"
"CollectionUtils.java:338"$0$0$0$10$54$"	 * @return the first element, or {@code null} if none"
"CollectionUtils.java:339"$0$0$0$3$16$"	 * @since 5.2.3"
"CollectionUtils.java:340"$0$0$0$1$4$"	 */"
"CollectionUtils.java:341"$0$0$0$1$10$"	@Nullable"
"CollectionUtils.java:342"$0$0$0$8$59$"	public static <T> T firstElement(@Nullable List<T> list) {"
"CollectionUtils.java:343"$0$0$0$3$22$"		if (isEmpty(list)) {"
"CollectionUtils.java:344"$0$0$0$2$15$"			return null;"
"CollectionUtils.java:345"$0$0$0$1$3$"		}"
"CollectionUtils.java:346"$1$0$0$2$21$"		return list.get(0);"
"CollectionUtils.java:347"$0$0$0$1$2$"	}"
"CollectionUtils.java:348"$0$0$0$0$0$""
"CollectionUtils.java:349"$0$0$0$1$4$"	/**"
"CollectionUtils.java:350"$0$0$0$12$78$"	 * Retrieve the last element of the given Set, using {@link SortedSet#last()}"
"CollectionUtils.java:351"$0$0$0$11$69$"	 * or otherwise iterating over all elements (assuming a linked set)."
"CollectionUtils.java:352"$0$0$0$13$62$"	 * @param set the Set to check (may be {@code null} or empty)"
"CollectionUtils.java:353"$0$0$0$10$53$"	 * @return the last element, or {@code null} if none"
"CollectionUtils.java:354"$0$0$0$3$16$"	 * @since 5.0.3"
"CollectionUtils.java:355"$0$0$0$3$18$"	 * @see SortedSet"
"CollectionUtils.java:356"$0$0$0$3$31$"	 * @see LinkedHashMap#keySet()"
"CollectionUtils.java:357"$0$0$0$3$32$"	 * @see java.util.LinkedHashSet"
"CollectionUtils.java:358"$0$0$0$1$4$"	 */"
"CollectionUtils.java:359"$0$0$0$1$10$"	@Nullable"
"CollectionUtils.java:360"$0$0$0$8$56$"	public static <T> T lastElement(@Nullable Set<T> set) {"
"CollectionUtils.java:361"$0$0$0$3$21$"		if (isEmpty(set)) {"
"CollectionUtils.java:362"$0$0$0$2$15$"			return null;"
"CollectionUtils.java:363"$0$0$0$1$3$"		}"
"CollectionUtils.java:364"$0$0$0$5$33$"		if (set instanceof SortedSet) {"
"CollectionUtils.java:365"$0$0$0$3$38$"			return ((SortedSet<T>) set).last();"
"CollectionUtils.java:366"$0$0$0$1$3$"		}"
"CollectionUtils.java:367"$0$0$0$0$0$""
